,52034,38101,39783,48548,39790,48553,6547,24833,36882,40507,50854,34618,49596,47917,31964,33486,36456,38408,41587,49918,36896,39565,44200,42603,33929,35459,52578,56948,40904,53439,50549,31478,10012,44511,40960,49613,47398,39175,34382,42310,11843,52505,35849,38656,53613,54743,34497,1535,28223,51916,37982,2392,37520,53421,38691,48549,55644,50612,40852,28121,37347,40454,53111,47164,37348,32801,37033,38671,40956,2759,3784,3785,22297,28701,10087,11741,5114,41025,49709,50425,33731,37349,47160,39576,17729,20583,32935,52742,40262,28891,38883,40776,35889,54362,15809,48413,53200,37141,41694,39586,51020,49154,54869,11617,24703,15451,13357,8074,28825,30991,35376,42897,56425,51711,42361,50197,52830,37210,41623,51462,49220,38472,39988,41567,49438,38790,41514,48753,40530,50803,39534,52619,46569,52969,14719,20899,40787,38619,40748,48561,51009,48316,54595,52198,37999,43608,40591,43609,40750,43969,53040,40839,52990,49828,52168,53199,54852,38000,40456,51019,49926,47778,54714,32281,33206,39247,49893,35363,28851,48926,50631,51958,30831,32937,34626,38040,32380,11771,16894,24415,31658,54492,48466,48633,34599,36862,41084,20785,32900,40497,39196,41402,49784,40571,52816,48417,48418,40496,52211,55813,50392,42340,54794,48483,48590,32182,37510,50172,39651,50384,54883,30307,39535,45576,41168,50582,51105,40515,19815,33674,20507,30503,30885,51648,30276,34134,2966,5341,6007,41899,52299,50461,51705,50739,29803,35073,37675,48895,50380,42627,44961,51297,30296,31240,36286,39587,42203,32951,50185,54760,48414,48761,50664,50932,52482,37450,53129,54870,38329,47790,199,42351,41456,38759,52347,23273,47161,29786,3786,44037,38659,16498,18397,25777,35760,38524,25781,36106,40028,51535,48583,31374,47257,49858,46985,23233,30363,36688,30464,29027,30,32,52082,46093,28171,31327,40902,32282,34480,35788,36949,39940,53237,40586,48736,3588,52991,50265,50602,21469,9253,30484,32188,54234,11757,21881,31765,36474,39597,40540,42916,50275,45055,48556,35790,40356,40357,53393,38826,513,47159,52608,55265,37430,39551,41487,49877,38793,39607,41488,22319,27899,36511,37799,52305,50273,53446,41389,50307,51533,44931,52093,43523,54790,52741,49766,41226,33352,51552,35968,37786,14813,39547,18753,23847,33161,53126,50346,32615,35507,51096,51180,55866,54112,54915,34572,48585,269,1686,2889,4835,762,41467,53998,834,51781,1,19,31772,31704,2001,37521,49387,39741,37987,38680,136,11061,138,139,137,468,48661,51367,53273,572,33,36699,43,1430,1462,50410,14407,21473,24543,35737,50416,45649,34798,52034.1,38735,40602,25397,11759,13939,13859,31763,31580,33253,30123,31173,31483,22199,47,9989,11111,9919,11737,5081,1669,39195,40935,31904,20787,889,4901,1519,2142,31043,31964.1,33486.1,36456.1,38408.1,41587.1,36896.1,39565.1,40904.1,14345,31478.1,32867,4981,44511.1,28999,30485,1575,2904,22839,35849.1,38656.1,6880,10418,14353,1535.1,40056,37982.1,37520.1,38691.1,40852.1,223,225,6033,813,901,39026,37347.1,40454.1,6746,30191,226,38671.1,15,6702,22043,121,5114.1,41025.1,50425.1,2890,28907,31637,37349.1,38807,39576.1,268,31629,37105,245,31859,32935.1,5258,15809.1,37141.1,40938,24703.1,15451.1,12729,13357.1,8074.1,42897.1,578,431,42361.1,37210.1,41623.1,29785,40750.1,40221,2848,7711,572.1,16662,38000.1,40456.1,47778.1,32281.1,22535,28851.1,30831.1,32937.1,34626.1,38040.1,32380.1,16782,28623,33520,34544,17265,23321,41109,14513,35062,32902,14833,33487,52211.1,5962,8410,8460,10620,32182.1,37510.1,164,30307.1,9181,39535.1,45576.1,52092,34577,20,1735,2472,4437,6325,8246,13667,12467,31764,18897,19815.1,33674.1,20507.1,30503.1,20767,53149,350,353,21557,21,30276.1,34134.1,31772.1,31704.1,12355,2966.1,5341.1,20939,29803.1,35073.1,37675.1,48895.1,26243,28927,31756,32485,13601,23281,39491,37440,37441,37442,210,34561,31240.1,39587.1,42203.1,30015,28497,21561,48761.1,13759,34102,37450.1,20847,199.1,23273.1,37396,16498.1,18397.1,25777.1,35760.1,38524.1,19285,36106.1,40028.1,51535.1,48583.1,35122,23233.1,30.1,32.1,31,33433,40586.1,48736.1,52991.1,9253.1,30484.1,11577,32188.1,10863,27957,1642,11757.1,36475,21881.1,27891,36474.1,39597.1,20021,24133,30911,35790.1,53393.1,38826.1,513.1,37430.1,39551.1,41487.1,22687,31430,41353,3455,13663,5667,38480,2236,22319.1,27899.1,36511.1,37799.1,42249,523,4224,25157,34498,48580,49114,50768,32899,21085,37779,39617,28677,32615.1,37055,34904,550,482,5458,28771,10495,23283,34176,1292,34881,1351,1468,10396,530,1520,1521,2147,978,31147,42310.1,933,3702,35120,2354,2355,31163,356,22297.1,28701.1,10087.1,33731.1,2775,3190,411,36884,20853,24231,38790.1,598,14719.1,20899.1,26055,31933,1647,6594,45613,36903,40269,33.1,96,80,82,33221,86,87,85,1768,18679,40974,2780,2293,6016,9756,512,34820,1064,23755,1210,7106,8795,54633,6675,205,24,5355,9745,29786.1,2978,938,5485,38659.1,440,44942,2263,1285,20057,23327,50265.1,2001.1,885,2337,55911,9941,31370,6276,543,16742,7785,890,1382,36793,38101.1,39783.1,6547.1,11433,2251,6347,8516,7674,10030,12365,34572.1,44200.1,10719,14967,33080,33475,1689,12293,14741,18671,2167,4059,1.1,16592,11843.1,15583,19163,34497.1,28121.1,37348.1,30544,31737,34280,384,395,23289,27633,17895,17729.1,29093,29095,10271,3002,20583.1,28891.1,11617.1,21877,39570,38422,25159,9041,37744,35203,40748.1,48561.1,51009.1,37999.1,43608.1,40591.1,8525,10080,9675,16706,39198,19685,35860,1604,39326,1691,36098,37475,11887,8841,10790,44276,31741,19769,8424,31404,27787,11933,19221,38483,40936,19369,30296.1,32262,38992,2993,23277,32542,33524,22663,8675,10119,2104,44074,1559,28171.1,32282.1,35788.1,36949.1,32105,52305.1,34822,41226.1,14813.1,23847.1,35507.1,1195,40908,41457,48569,49235,30123,31173,31483,22199,25013,30370,15085,9989,24833,21995,24151,9919,11266,10647,5081,39195,40935,20787,11633,18441,46352,31964,33486,36456,38408,41587,36896,39565,25839,15605,22745,50549,1689,44511,28999,31553,32483,33798,10800,14397,18745,1575,2904,11703,22839,42310,37597,11843,35849,15583,8086,17513,29974,27417,20919,552,1313,2962,2961,2397,37520,38691,40852,43555,28121,32887,37347,40454,32801,6702,22043,12049,9982,18393,317,18507,22265,38680,40417,42938,32696,41025,32071,23289,39533,17895,37105,10793,13161,31859,32561,6895,9065,9723,4551,16528,15809,12461,14645,33654,8768,9760,10408,431,12189,36220,14765,40748,37999,43608,40591,7054,34933,21563,14713,18661,30709,25681,7711,572,16662,2581,3927,18679,38000,40456,47778,32202,6045,9656,10536,10152,32281,36098,10460,11739,31798,33206,28851,28725,38080,38889,30831,32937,16782,28623,34544,11771,16894,22673,24415,15487,19669,16916,32949,8560,18153,25015,28675,31741,18115,14513,33299,19769,21863,164,39535,45576,16067,41168,877,1869,23755,34577,31722,19653,14293,18897,27787,11597,19815,33674,10161,20507,30503,30885,20767,11933,30276,34134,39652,31772,31704,12355,23673,7769,32729,853,50380,528,1117,1118,1119,1120,4793,19315,33926,40080,34561,31240,41590,44807,12477,13429,13759,30187,22877,199,34240,16498,19391,25777,35760,38524,25781,40028,48583,13125,28171,31327,40902,32282,34480,35788,36962,36949,39940,4722,48736,3588,3470,50265,18277,21773,33036,14289,31680,33417,31646,35180,36039,101,47,16201,48425,2356,11111,49052,32827,6347,28805,7674,10030,12365,57,9513,10218,12113,12115,34572,269,49596,40060,31043,1690,369,31478,36934,9539,4981,1818,8142,1,5,1482,2025,1535,28223,35120,2354,2355,32271,36524,2983,38668,225,813,894,895,898,900,901,903,905,14837,6746,39792,226,2759,3784,3785,34662,356,22297,28701,27821,10087,11741,227,72,5114,18229,23703,132,16918,19363,820,31433,918,37349,268,36028,387,20583,25303,263,36884,578,136,11061,13271,249,46569,570,14719,20899,26055,31933,37991,48661,48561,51009,37447,1604,24439,34451,34825,1090,1091,1092,31251,51019,1707,35079,22535,33191,34984,36548,250,43,1430,1435,35857,34021,474,34599,9756,35062,512,1951,36563,1462,10620,32182,37510,50172,323,709,457,52092,20,1735,1210,7592,46102,21,25161,50410,4155,38234,36215,19123,15323,40834,1943,437,36023,22135,35737,13601,23281,165,6114,45,44,1254,12929,205,2605,339,1338,21843,30736,30,32,31,28735,9863,48849,52991,20057,39489,40870,35847,9253,5681,27783,35790,2001,53393,513,37430,39551,885,41353,2236,22319,27899,36511,759,523,48405,10294,10713,10714,5365,49766,37521,49387,33352,43299,24405,35968,37779,550,3972,21639,481,6951,34866,10015,392,11837,36904,54898,40787,2034,28497,170,52034,1292,49520,2251,36649,889,41467,32867,38003,50330,121,33731,25183,245,270,777,5060,42897,7088,39534,35076,27991,39198,1691,486,4898,54492,39017,44204,17265,40496,50582,30016,10165,51648,37202,38992,50613,33255,5355,56242,15751,38659,39575,11757,41487,52305,6,27,54790,48580,41611,32615,55153,1195,38101,39783,48548,54915,50475,32998,12291,16273,656,713,48553,52193,22147,30206,6547,9062,15039,11701,11737,33506,36214,586,4901,1519,53998,34618,150,47917,52578,40904,49550,38186,40004,39819,14345,34944,41468,56671,232,40960,14741,15879,16934,35608,18671,2167,4181,6351,34437,52505,40416,42423,19163,22961,36633,41461,24655,52196,17641,53613,6880,48779,2471,2665,2393,2392,15925,31201,53421,48549,55644,50612,52701,2924,6361,51417,32901,50425,21273,29787,8425,54362,5630,40938,11617,24703,15451,13357,8074,934,1889,54103,36296,54856,256,13469,55016,42361,50197,468,48753,53621,47250,5680,9617,7791,9734,6862,48316,54595,53406,56842,16664,52198,43609,48675,43969,53040,40839,42963,2593,3782,3783,4280,4282,5204,5205,6954,14807,145,6594,45613,52990,55701,49926,54714,49835,51213,9260,39247,48926,51958,38040,32380,52173,44516,51815,16353,40879,48916,53671,15051,19111,32526,41169,50203,36862,41084,11981,49470,48417,235,1363,1365,5460,21419,32005,39764,49320,53540,48483,19,9181,42889,50593,15689,51105,24227,53300,51678,51122,52299,43007,50739,29803,35073,37675,44961,39292,42670,21339,37440,37441,37442,51297,39587,42203,6675,2993,4214,48363,23277,30727,35338,36885,29317,51837,16694,35851,44203,37450,53129,54870,38329,8675,1033,42351,41456,49160,23273,7724,29786,51535,47257,49849,46093,35838,50416,45653,51252,50602,49980,54234,47194,849,48556,46471,12445,40356,38826,3455,5667,42249,50608,54918,50273,41389,50307,55651,45598,51533,44931,4224,53379,34498,52741,50710,54829,732,543,37987,46095,38999,51552,54900,861,39617,53126,50346,55866,54112
ArnauP19,9.0,9.0,9.0,10.0,7.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,7.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0,9.0,10.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,9.0,8.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0,5.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,8.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,9.0,7.0,10.0,8.0,8.0,6.0,9.0,9.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0,7.0,5.0,5.0,9.0,9.0,9.0,8.0,9.0,7.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiszinho7,,8.0,7.0,7.0,,,,,,,,,,,7.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,6.0,7.0,,,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,10.0,,,9.0,8.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,9.0,7.0,10.0,8.0,8.0,8.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,8.0,8.0,7.0,9.0,8.0,6.0,6.0,6.0,8.0,9.0,4.0,5.0,9.0,10.0,7.0,5.0,8.0,9.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willshaper,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,9.0,9.0,,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,,,8.0,9.0,10.0,7.0,7.0,8.0,6.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,4.0,8.0,8.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
